Year,Month,Crop_ID,Crop_Name,State_ID,State_Name,Rainfall,Temperature,Demand,Price_Per_Quintal,Season,Price_Category,Month_Name,Previous_Month_Price,Price_Change,Price_Change_Percent
2021,5,8,Fruits,13,Haryana,98.67,39.69,Medium,3566.73,Summer,High,May,3797.24,-230.50999999999976,-6.07
2023,2,7,Vegetables,10,Bihar,119.69,10.28,Medium,2167.17,Winter,Medium,February,1744.59,422.58000000000015,24.22
2023,9,7,Vegetables,3,Kerala,227.85,29.4,High,2591.86,Monsoon,Medium,September,2806.06,-214.19999999999982,-7.63
2022,6,8,Fruits,12,Punjab,323.34,40.6,Medium,4292.4,Monsoon,Very_High,June,4360.7,-68.30000000000018,-1.57
2021,6,1,Rice,7,Rajasthan,198.96,29.83,Low,2198.13,Monsoon,Medium,June,2137.27,60.86000000000013,2.85
2020,8,5,Sugarcane,8,Madhya Pradesh,265.89,25.64,Medium,3633.43,Monsoon,High,August,3732.27,-98.84000000000015,-2.65
2022,5,6,Pulses,3,Kerala,53.49,30.64,Low,3768.56,Summer,High,May,3498.03,270.52999999999975,7.73
2022,4,5,Sugarcane,7,Rajasthan,16.31,41.35,Medium,3418.23,Summer,High,April,2733.02,685.21,25.07
2020,10,5,Sugarcane,9,Uttar Pradesh,36.06,21.21,Low,3496.25,Spring,High,October,2958.0,538.25,18.2
2023,5,3,Maize,9,Uttar Pradesh,99.7,34.48,Low,1533.21,Summer,Low,May,2082.43,-549.2199999999998,-26.37
2023,6,7,Vegetables,13,Haryana,286.46,32.18,Medium,2590.24,Monsoon,Medium,June,2485.01,105.22999999999956,4.23
2024,1,8,Fruits,9,Uttar Pradesh,73.13,10.23,Medium,4626.15,Winter,Very_High,January,4699.25,-73.10000000000036,-1.56
2024,10,2,Wheat,3,Kerala,74.16,27.35,High,4356.9,Spring,Very_High,October,3566.8,790.0999999999995,22.15
2024,5,6,Pulses,7,Rajasthan,34.91,38.75,Medium,3466.35,Summer,High,May,3128.35,338.0,10.8
2021,3,4,Cotton,3,Kerala,49.03,29.57,High,6536.13,Summer,Very_High,March,6256.18,279.9499999999998,4.47
2021,1,6,Pulses,8,Madhya Pradesh,53.73,14.34,Medium,4041.06,Winter,Very_High,January,3363.11,677.9499999999998,20.16
2024,5,8,Fruits,3,Kerala,97.21,38.03,Medium,4321.45,Summer,Very_High,May,4339.45,-18.0,-0.41
2020,10,7,Vegetables,10,Bihar,64.9,24.93,Medium,1850.72,Spring,Low,October,2275.92,-425.20000000000005,-18.68
2022,1,5,Sugarcane,5,Maharashtra,71.67,12.62,Medium,3061.47,Winter,High,January,2654.69,406.77999999999975,15.32
2020,12,7,Vegetables,9,Uttar Pradesh,27.09,22.63,Medium,2078.39,Winter,Medium,December,1824.52,253.8699999999999,13.91
2024,4,5,Sugarcane,7,Rajasthan,73.22,29.84,High,2799.18,Summer,Medium,April,2390.24,408.94000000000005,17.11
2023,5,3,Maize,5,Maharashtra,32.29,29.91,Medium,2053.37,Summer,Medium,May,2195.72,-142.3499999999999,-6.48
2021,5,5,Sugarcane,1,Andhra Pradesh,98.46,39.69,High,4050.07,Summer,Very_High,May,3510.81,539.2600000000002,15.36
2023,2,1,Rice,11,West Bengal,133.05,13.16,Medium,2823.81,Winter,Medium,February,2710.4,113.40999999999985,4.18
2024,10,7,Vegetables,1,Andhra Pradesh,140.7,30.3,Medium,2092.34,Spring,Medium,October,2096.62,-4.279999999999745,-0.2
2022,12,7,Vegetables,12,Punjab,67.89,11.59,Medium,2087.36,Winter,Medium,December,2091.23,-3.869999999999891,-0.19
2022,2,4,Cotton,13,Haryana,60.89,21.75,Low,4379.77,Winter,Very_High,February,4980.99,-601.2199999999993,-12.07
2020,3,2,Wheat,9,Uttar Pradesh,45.79,31.7,Medium,2673.31,Summer,Medium,March,2820.82,-147.51000000000022,-5.23
2020,1,6,Pulses,6,Gujarat,118.45,13.41,Low,3089.71,Winter,High,January,4019.95,-930.2399999999998,-23.14
2022,10,7,Vegetables,12,Punjab,135.68,27.6,Medium,1982.64,Spring,Low,October,2126.65,-144.01,-6.77
2024,8,7,Vegetables,11,West Bengal,335.08,31.84,Medium,2307.39,Monsoon,Medium,August,2094.05,213.3399999999997,10.19
2020,12,6,Pulses,12,Punjab,113.4,15.88,Medium,4270.36,Winter,Very_High,December,3713.01,557.3499999999995,15.01
2024,2,7,Vegetables,1,Andhra Pradesh,103.76,15.86,Medium,1990.35,Winter,Low,February,2386.15,-395.8000000000002,-16.59
2021,10,4,Cotton,8,Madhya Pradesh,57.2,25.92,Medium,4012.61,Spring,Very_High,October,3912.4,100.21000000000004,2.56
2021,2,7,Vegetables,1,Andhra Pradesh,58.6,11.45,Medium,2586.78,Winter,Medium,February,2200.25,386.5300000000002,17.57
2020,1,1,Rice,13,Haryana,88.52,16.39,High,3232.1,Winter,High,January,2829.81,402.28999999999996,14.22
2023,7,2,Wheat,4,Tamil Nadu,329.52,20.31,Low,2553.4,Monsoon,Medium,July,2521.4,32.0,1.27
2022,3,7,Vegetables,4,Tamil Nadu,60.03,31.87,Low,1983.65,Summer,Low,March,2927.59,-943.94,-32.24
2020,9,1,Rice,7,Rajasthan,222.17,24.27,Medium,2206.41,Monsoon,Medium,September,2058.36,148.04999999999973,7.19
2021,3,7,Vegetables,11,West Bengal,74.43,37.04,Low,2303.65,Summer,Medium,March,2601.04,-297.3899999999999,-11.43
2024,3,1,Rice,4,Tamil Nadu,15.07,31.23,Medium,3082.48,Summer,High,March,2835.32,247.15999999999985,8.72
2021,11,8,Fruits,2,Karnataka,89.25,22.44,Medium,4313.21,Spring,Very_High,November,4766.83,-453.6199999999999,-9.52
2022,9,3,Maize,2,Karnataka,246.63,31.01,High,1788.66,Monsoon,Low,September,1498.47,290.19000000000005,19.37
2020,10,4,Cotton,8,Madhya Pradesh,141.35,24.14,Medium,3401.25,Spring,High,October,3836.82,-435.57000000000016,-11.35
2020,8,8,Fruits,11,West Bengal,197.69,28.33,Low,3843.66,Monsoon,High,August,4240.77,-397.1100000000006,-9.36
2021,5,2,Wheat,12,Punjab,58.36,34.47,Medium,2961.61,Summer,Medium,May,3728.3,-766.69,-20.56
2021,10,2,Wheat,3,Kerala,75.46,24.02,Medium,3698.57,Spring,High,October,3205.58,492.99000000000024,15.38
2024,2,2,Wheat,9,Uttar Pradesh,112.89,11.49,Low,3047.16,Winter,High,February,3014.84,32.31999999999971,1.07
2022,1,2,Wheat,8,Madhya Pradesh,33.38,10.97,Medium,3611.1,Winter,High,January,2744.18,866.9200000000001,31.59
2022,11,5,Sugarcane,13,Haryana,141.77,29.54,Medium,3115.84,Spring,High,November,3902.61,-786.77,-20.16
2022,9,2,Wheat,8,Madhya Pradesh,292.16,31.54,Medium,2998.06,Monsoon,Medium,September,2853.41,144.6500000000001,5.07
2021,1,4,Cotton,5,Maharashtra,26.41,20.56,Medium,4560.73,Winter,Very_High,January,5444.88,-884.1500000000005,-16.24
2022,4,7,Vegetables,9,Uttar Pradesh,72.18,29.97,Low,2249.85,Summer,Medium,April,2229.72,20.13000000000011,0.9
2022,6,1,Rice,4,Tamil Nadu,168.91,36.38,High,3207.92,Monsoon,High,June,3034.62,173.30000000000018,5.71
2023,2,2,Wheat,1,Andhra Pradesh,22.75,17.18,Medium,3509.79,Winter,High,February,3266.89,242.9000000000001,7.44
2022,2,7,Vegetables,8,Madhya Pradesh,108.89,14.71,Medium,1997.56,Winter,Low,February,2071.07,-73.51000000000022,-3.55
2021,1,6,Pulses,3,Kerala,69.97,11.4,Medium,4375.5,Winter,Very_High,January,4548.06,-172.5600000000004,-3.79
2021,3,2,Wheat,9,Uttar Pradesh,73.05,31.54,High,3150.19,Summer,High,March,2801.61,348.5799999999999,12.44
2022,11,2,Wheat,12,Punjab,61.66,28.5,Medium,3721.86,Spring,High,November,3449.23,272.6300000000001,7.9
2021,3,5,Sugarcane,9,Uttar Pradesh,52.58,32.01,Low,3122.95,Summer,High,March,2934.05,188.89999999999964,6.44
2024,1,8,Fruits,13,Haryana,36.48,10.85,Low,4614.1,Winter,Very_High,January,3843.36,770.7400000000002,20.05
2023,12,2,Wheat,8,Madhya Pradesh,80.25,24.43,High,3295.19,Winter,High,December,3140.19,155.0,4.94
2020,6,1,Rice,13,Haryana,278.06,37.52,Low,2217.33,Monsoon,Medium,June,2612.53,-395.2000000000003,-15.13
2023,8,6,Pulses,12,Punjab,203.89,31.39,Medium,4376.81,Monsoon,Very_High,August,3373.0,1003.8100000000004,29.76
2020,10,3,Maize,12,Punjab,29.45,22.39,Medium,1794.68,Spring,Low,October,1777.74,16.940000000000055,0.95
2021,1,4,Cotton,11,West Bengal,114.28,19.53,Medium,4399.06,Winter,Very_High,January,4560.72,-161.65999999999985,-3.54
2022,3,2,Wheat,6,Gujarat,16.48,41.61,High,3128.25,Summer,High,March,2727.44,400.80999999999995,14.7
2023,1,8,Fruits,12,Punjab,69.62,24.53,Medium,3850.78,Winter,High,January,4227.34,-376.55999999999995,-8.91
2023,2,5,Sugarcane,2,Karnataka,90.33,12.77,Low,2918.05,Winter,Medium,February,2555.32,362.73,14.2
2021,6,4,Cotton,3,Kerala,333.84,31.8,Low,5346.56,Monsoon,Very_High,June,6064.86,-718.2999999999993,-11.84
2022,6,2,Wheat,3,Kerala,173.59,29.19,Medium,3193.59,Monsoon,High,June,3265.98,-72.38999999999987,-2.22
2021,8,6,Pulses,4,Tamil Nadu,279.69,26.64,Medium,3751.02,Monsoon,High,August,4709.12,-958.0999999999999,-20.35
2023,3,1,Rice,7,Rajasthan,72.18,35.88,Medium,2670.99,Summer,Medium,March,2375.05,295.9399999999996,12.46
2021,7,1,Rice,10,Bihar,152.38,31.51,High,2548.73,Monsoon,Medium,July,1973.11,575.6200000000001,29.17
2024,8,2,Wheat,9,Uttar Pradesh,267.63,22.41,Medium,3179.38,Monsoon,High,August,3267.24,-87.85999999999967,-2.69
2021,8,4,Cotton,4,Tamil Nadu,310.66,20.88,Low,3801.71,Monsoon,High,August,4856.73,-1055.0199999999995,-21.72
2023,6,2,Wheat,12,Punjab,356.64,30.07,Medium,2932.77,Monsoon,Medium,June,3110.18,-177.40999999999985,-5.7
2024,2,5,Sugarcane,10,Bihar,87.13,18.35,Medium,2716.89,Winter,Medium,February,3562.85,-845.96,-23.74
2021,6,5,Sugarcane,9,Uttar Pradesh,394.48,41.91,Medium,3460.84,Monsoon,High,June,3364.58,96.26000000000022,2.86
2021,5,5,Sugarcane,10,Bihar,55.61,38.56,High,3706.95,Summer,High,May,3379.23,327.7199999999998,9.7
2023,12,3,Maize,6,Gujarat,71.12,19.22,High,2177.52,Winter,Medium,December,1790.81,386.71000000000004,21.59
2020,8,8,Fruits,2,Karnataka,277.47,30.36,Medium,3951.12,Monsoon,High,August,3677.85,273.27,7.43
2022,2,5,Sugarcane,8,Madhya Pradesh,71.61,14.14,High,3561.76,Winter,High,February,3183.79,377.97000000000025,11.87
2021,1,2,Wheat,8,Madhya Pradesh,122.99,10.93,Medium,2840.3,Winter,Medium,January,2569.17,271.1300000000001,10.55
2020,10,2,Wheat,1,Andhra Pradesh,76.79,28.75,Low,3297.45,Spring,High,October,3811.97,-514.52,-13.5
2022,12,3,Maize,2,Karnataka,144.63,13.93,Medium,1818.57,Winter,Low,December,2203.81,-385.24,-17.48
2024,6,8,Fruits,12,Punjab,252.36,41.58,Medium,3928.59,Monsoon,High,June,4039.38,-110.78999999999996,-2.74
2021,8,1,Rice,13,Haryana,369.55,31.47,Low,2088.45,Monsoon,Medium,August,2336.11,-247.6600000000003,-10.6
2022,5,8,Fruits,13,Haryana,70.19,32.56,Low,3193.26,Summer,High,May,4107.61,-914.3499999999995,-22.26
2021,5,4,Cotton,7,Rajasthan,84.89,31.67,Medium,5253.89,Summer,Very_High,May,4791.41,462.4800000000005,9.65
2024,3,5,Sugarcane,6,Gujarat,79.74,33.01,Low,2628.8,Summer,Medium,March,2702.59,-73.78999999999996,-2.73
2022,5,2,Wheat,6,Gujarat,83.49,36.01,Low,2307.67,Summer,Medium,May,2531.41,-223.73999999999978,-8.84
2023,9,7,Vegetables,11,West Bengal,282.54,21.03,Low,2000.78,Monsoon,Medium,September,2287.66,-286.8799999999999,-12.54
2024,7,2,Wheat,7,Rajasthan,163.34,23.5,High,3072.8,Monsoon,High,July,2452.28,620.52,25.3
2024,8,8,Fruits,12,Punjab,358.59,26.17,Medium,3954.55,Monsoon,High,August,4856.25,-901.6999999999998,-18.57
2020,11,8,Fruits,13,Haryana,121.91,23.99,Medium,4149.21,Spring,Very_High,November,4299.72,-150.51000000000022,-3.5
2020,7,2,Wheat,8,Madhya Pradesh,332.25,30.34,High,2739.51,Monsoon,Medium,July,2833.48,-93.9699999999998,-3.32
2022,9,3,Maize,9,Uttar Pradesh,333.42,27.42,Medium,1463.74,Monsoon,Low,September,1582.36,-118.61999999999989,-7.5
2023,7,2,Wheat,1,Andhra Pradesh,391.83,22.02,Medium,2727.12,Monsoon,Medium,July,2778.73,-51.61000000000013,-1.86
2020,2,6,Pulses,5,Maharashtra,70.33,13.77,Medium,3598.55,Winter,High,February,3689.2,-90.64999999999964,-2.46
2024,2,5,Sugarcane,11,West Bengal,32.47,21.02,Low,2964.21,Winter,Medium,February,2997.82,-33.61000000000013,-1.12
2024,12,4,Cotton,7,Rajasthan,110.94,16.49,Medium,3571.61,Winter,High,December,3461.92,109.69000000000005,3.17
2024,12,8,Fruits,5,Maharashtra,53.55,23.89,Low,3627.58,Winter,High,December,4026.46,-398.8800000000001,-9.91
2020,12,3,Maize,8,Madhya Pradesh,34.28,23.26,Medium,1820.7,Winter,Low,December,1479.58,341.1200000000001,23.06
2020,5,5,Sugarcane,10,Bihar,55.28,36.18,Low,3430.89,Summer,High,May,3290.11,140.77999999999975,4.28
2024,7,6,Pulses,1,Andhra Pradesh,269.75,29.1,Medium,4035.53,Monsoon,Very_High,July,4219.82,-184.2899999999995,-4.37
2021,11,2,Wheat,8,Madhya Pradesh,80.05,21.78,Low,2819.9,Spring,Medium,November,2925.78,-105.88000000000011,-3.62
2021,7,6,Pulses,5,Maharashtra,233.69,29.92,Medium,3777.66,Monsoon,High,July,3514.42,263.2399999999998,7.49
2024,9,7,Vegetables,5,Maharashtra,260.18,22.61,Medium,2051.95,Monsoon,Medium,September,2255.47,-203.51999999999998,-9.02
2023,4,3,Maize,3,Kerala,88.13,41.67,High,2543.2,Summer,Medium,April,1964.9,578.2999999999997,29.43
2020,12,4,Cotton,4,Tamil Nadu,22.86,22.04,Medium,4830.54,Winter,Very_High,December,4630.98,199.5600000000004,4.31
2023,10,3,Maize,13,Haryana,111.87,28.39,Medium,1537.4,Spring,Low,October,1820.3,-282.89999999999986,-15.54
2024,1,8,Fruits,9,Uttar Pradesh,104.03,14.3,High,4662.92,Winter,Very_High,January,3730.47,932.4500000000003,25.0
2020,1,6,Pulses,7,Rajasthan,131.87,17.11,Medium,3463.43,Winter,High,January,3758.21,-294.7800000000002,-7.84
2023,8,5,Sugarcane,5,Maharashtra,299.96,21.38,Medium,3766.6,Monsoon,High,August,3616.61,149.98999999999978,4.15
2020,2,2,Wheat,7,Rajasthan,125.45,19.54,Medium,2516.07,Winter,Medium,February,2487.45,28.620000000000346,1.15
2022,9,5,Sugarcane,8,Madhya Pradesh,377.81,25.87,Low,2653.42,Monsoon,Medium,September,3721.54,-1068.12,-28.7
2022,10,4,Cotton,7,Rajasthan,40.65,29.26,Low,3706.63,Spring,High,October,3238.03,468.5999999999999,14.47
2021,12,2,Wheat,1,Andhra Pradesh,122.84,15.32,High,3946.0,Winter,High,December,3154.38,791.6199999999999,25.1
2024,3,2,Wheat,5,Maharashtra,54.44,36.4,Medium,2767.69,Summer,Medium,March,3273.56,-505.8699999999999,-15.45
2022,9,8,Fruits,6,Gujarat,189.18,24.83,Medium,4052.27,Monsoon,Very_High,September,4825.3,-773.0300000000002,-16.02
2024,1,3,Maize,4,Tamil Nadu,127.76,14.98,Medium,1992.87,Winter,Low,January,1981.38,11.489999999999782,0.58
2024,10,8,Fruits,5,Maharashtra,74.27,26.75,Medium,4552.96,Spring,Very_High,October,4424.65,128.3100000000004,2.9
2023,2,3,Maize,11,West Bengal,112.71,18.76,Low,1689.19,Winter,Low,February,1823.65,-134.46000000000004,-7.37
2020,6,2,Wheat,4,Tamil Nadu,294.3,28.61,Medium,2554.21,Monsoon,Medium,June,3278.31,-724.0999999999999,-22.09
2023,1,8,Fruits,7,Rajasthan,130.65,12.88,Medium,3522.96,Winter,High,January,3610.79,-87.82999999999993,-2.43
2022,4,7,Vegetables,1,Andhra Pradesh,45.87,39.65,Medium,2809.75,Summer,Medium,April,2231.61,578.1399999999999,25.91
2023,7,6,Pulses,7,Rajasthan,365.33,31.91,Low,2857.09,Monsoon,Medium,July,3023.62,-166.52999999999975,-5.51
2021,1,1,Rice,8,Madhya Pradesh,88.31,14.97,Medium,3189.92,Winter,High,January,2538.59,651.3299999999999,25.66
2022,9,5,Sugarcane,13,Haryana,192.84,20.87,Low,3530.69,Monsoon,High,September,3614.09,-83.40000000000009,-2.31
2021,9,7,Vegetables,3,Kerala,334.23,28.75,Medium,2035.67,Monsoon,Medium,September,2338.06,-302.3899999999999,-12.93
2021,3,2,Wheat,8,Madhya Pradesh,36.21,39.31,Medium,2939.67,Summer,Medium,March,3138.82,-199.1500000000001,-6.34
2023,4,7,Vegetables,11,West Bengal,44.21,32.61,Low,2427.2,Summer,Medium,April,1788.86,638.3399999999999,35.68
2020,7,7,Vegetables,11,West Bengal,193.3,20.65,High,2845.66,Monsoon,Medium,July,2043.94,801.7199999999998,39.22
2022,10,8,Fruits,5,Maharashtra,148.95,30.81,Medium,3899.83,Spring,High,October,4218.3,-318.47000000000025,-7.55
2023,3,5,Sugarcane,1,Andhra Pradesh,64.43,32.58,Low,3180.22,Summer,High,March,3998.16,-817.94,-20.46
2020,8,6,Pulses,12,Punjab,357.78,20.19,Low,3199.02,Monsoon,High,August,3471.4,-272.3800000000001,-7.85
2023,5,8,Fruits,10,Bihar,51.86,32.67,High,4283.71,Summer,Very_High,May,3597.36,686.3499999999999,19.08
2023,2,5,Sugarcane,5,Maharashtra,58.77,16.25,Medium,3256.62,Winter,High,February,3944.12,-687.5,-17.43
2023,4,8,Fruits,12,Punjab,44.94,38.25,Medium,4068.31,Summer,Very_High,April,3639.61,428.6999999999998,11.78
2021,9,4,Cotton,12,Punjab,224.4,31.97,Medium,4836.14,Monsoon,Very_High,September,4866.39,-30.25,-0.62
2021,7,8,Fruits,5,Maharashtra,317.13,29.94,Medium,3525.0,Monsoon,High,July,3898.78,-373.7800000000002,-9.59
2022,4,8,Fruits,12,Punjab,44.38,32.38,Low,3980.69,Summer,High,April,4959.89,-979.2000000000003,-19.74
2022,7,8,Fruits,11,West Bengal,355.4,27.88,Low,3640.25,Monsoon,High,July,3699.07,-58.820000000000164,-1.59
2021,4,8,Fruits,10,Bihar,16.43,38.41,Medium,4161.25,Summer,Very_High,April,3643.62,517.6300000000001,14.21
2021,6,6,Pulses,13,Haryana,304.65,39.14,Medium,3679.19,Monsoon,High,June,3114.86,564.3299999999999,18.12
2022,6,4,Cotton,9,Uttar Pradesh,169.13,30.73,High,5729.89,Monsoon,Very_High,June,5048.69,681.2000000000007,13.49
2022,10,8,Fruits,13,Haryana,119.49,31.2,Medium,4425.73,Spring,Very_High,October,4526.73,-101.0,-2.23
2021,6,3,Maize,5,Maharashtra,334.24,40.56,Low,1531.02,Monsoon,Low,June,2545.36,-1014.3400000000001,-39.85
2023,11,4,Cotton,1,Andhra Pradesh,62.33,26.68,Medium,3930.03,Spring,High,November,3797.68,132.35000000000036,3.49
2021,10,5,Sugarcane,8,Madhya Pradesh,136.56,24.05,Medium,3211.21,Spring,High,October,3673.28,-462.07000000000016,-12.58
2023,7,4,Cotton,5,Maharashtra,380.31,25.35,Medium,4668.65,Monsoon,Very_High,July,5180.7,-512.0500000000002,-9.88
2022,11,7,Vegetables,1,Andhra Pradesh,104.95,26.78,Low,1644.3,Spring,Low,November,2245.95,-601.6499999999999,-26.79
2021,3,2,Wheat,3,Kerala,90.84,41.59,High,3581.05,Summer,High,March,3586.43,-5.379999999999654,-0.15
2023,2,8,Fruits,11,West Bengal,70.31,15.24,High,4878.13,Winter,Very_High,February,3796.3,1081.83,28.5
2022,12,5,Sugarcane,1,Andhra Pradesh,128.99,23.39,Medium,2844.1,Winter,Medium,December,3196.33,-352.23,-11.02
2020,1,5,Sugarcane,5,Maharashtra,115.25,20.29,Medium,3171.63,Winter,High,January,3126.29,45.340000000000146,1.45
2022,6,6,Pulses,7,Rajasthan,209.74,40.76,High,4142.1,Monsoon,Very_High,June,4323.66,-181.5599999999995,-4.2
2020,10,7,Vegetables,4,Tamil Nadu,51.13,22.65,Medium,2445.22,Spring,Medium,October,1919.04,526.1799999999998,27.42
2023,4,7,Vegetables,10,Bihar,28.57,28.44,Medium,2335.58,Summer,Medium,April,2557.81,-222.23000000000002,-8.69
2022,2,5,Sugarcane,3,Kerala,53.26,20.4,Low,3112.4,Winter,High,February,3698.98,-586.5799999999999,-15.86
2021,7,6,Pulses,1,Andhra Pradesh,351.6,26.41,Medium,3775.9,Monsoon,High,July,3951.58,-175.67999999999984,-4.45
2023,4,6,Pulses,13,Haryana,69.75,29.5,Medium,3828.11,Summer,High,April,4700.67,-872.56,-18.56
2022,9,3,Maize,2,Karnataka,262.34,25.09,Medium,1577.15,Monsoon,Low,September,1669.49,-92.33999999999992,-5.53
2020,7,5,Sugarcane,3,Kerala,179.62,20.16,Medium,3757.52,Monsoon,High,July,3875.79,-118.26999999999998,-3.05
2024,8,7,Vegetables,2,Karnataka,335.29,23.05,Medium,2274.99,Monsoon,Medium,August,2432.85,-157.86000000000013,-6.49
2023,9,5,Sugarcane,7,Rajasthan,349.3,25.88,Medium,2778.64,Monsoon,Medium,September,2626.41,152.23000000000002,5.8
2024,11,3,Maize,10,Bihar,55.28,28.77,High,1692.9,Spring,Low,November,1676.13,16.769999999999982,1.0
2022,4,8,Fruits,10,Bihar,76.64,30.24,Low,3168.99,Summer,High,April,3735.33,-566.3400000000001,-15.16
2024,2,4,Cotton,5,Maharashtra,92.3,15.58,High,4781.82,Winter,Very_High,February,4581.38,200.4399999999996,4.38
2022,5,5,Sugarcane,12,Punjab,26.06,36.36,Low,3760.03,Summer,High,May,3015.56,744.4700000000003,24.69
2024,10,4,Cotton,10,Bihar,121.03,20.39,Medium,3676.31,Spring,High,October,4583.68,-907.3700000000003,-19.8
2024,5,5,Sugarcane,12,Punjab,49.16,36.15,Medium,4256.68,Summer,Very_High,May,3784.45,472.2300000000005,12.48
2023,9,1,Rice,3,Kerala,172.07,27.08,High,3179.74,Monsoon,High,September,2225.17,954.5699999999997,42.9
2024,10,5,Sugarcane,13,Haryana,135.84,24.57,Medium,3872.4,Spring,High,October,2891.76,980.6399999999999,33.91
2021,7,8,Fruits,3,Kerala,387.26,24.6,High,4667.11,Monsoon,Very_High,July,4191.23,475.8800000000001,11.35
2021,1,1,Rice,7,Rajasthan,94.94,24.01,Medium,2411.06,Winter,Medium,January,2493.28,-82.22000000000025,-3.3
2021,8,3,Maize,6,Gujarat,334.49,28.89,Medium,1547.71,Monsoon,Low,August,1457.68,90.02999999999997,6.18
2021,4,3,Maize,3,Kerala,55.46,29.92,Medium,2127.48,Summer,Medium,April,2202.11,-74.63000000000011,-3.39
2023,4,7,Vegetables,2,Karnataka,32.73,30.27,High,2593.24,Summer,Medium,April,2118.29,474.9499999999998,22.42
2023,10,1,Rice,10,Bihar,82.06,26.31,Medium,2115.99,Spring,Medium,October,1707.11,408.8799999999999,23.95
2024,1,5,Sugarcane,12,Punjab,21.92,11.67,Medium,3637.8,Winter,High,January,3281.84,355.96000000000004,10.85
2021,10,8,Fruits,2,Karnataka,85.83,28.34,Medium,4274.14,Spring,Very_High,October,4119.07,155.07000000000062,3.76
2020,10,8,Fruits,9,Uttar Pradesh,145.07,29.36,Medium,4432.99,Spring,Very_High,October,5218.4,-785.4099999999999,-15.05
2023,1,7,Vegetables,6,Gujarat,128.15,10.18,Low,1723.57,Winter,Low,January,2256.57,-533.0000000000002,-23.62
2021,6,3,Maize,10,Bihar,171.05,35.35,Low,1471.57,Monsoon,Low,June,1518.51,-46.940000000000055,-3.09
2023,1,3,Maize,11,West Bengal,92.89,23.25,Medium,1883.52,Winter,Low,January,2145.26,-261.74000000000024,-12.2
2023,6,2,Wheat,2,Karnataka,160.17,38.75,High,3131.74,Monsoon,High,June,2533.62,598.1199999999999,23.61
2022,6,8,Fruits,13,Haryana,322.92,41.86,High,4447.96,Monsoon,Very_High,June,3193.26,1254.6999999999998,39.29
2024,12,4,Cotton,3,Kerala,64.29,13.68,Medium,5204.05,Winter,Very_High,December,4213.58,990.4700000000003,23.51
2022,1,5,Sugarcane,8,Madhya Pradesh,41.18,13.06,Medium,3353.82,Winter,High,January,3406.63,-52.809999999999945,-1.55
2020,4,6,Pulses,13,Haryana,11.63,38.11,Medium,4739.69,Summer,Very_High,April,3776.34,963.3499999999995,25.51
2024,7,8,Fruits,13,Haryana,276.81,24.71,Medium,3720.68,Monsoon,High,July,4202.47,-481.7900000000004,-11.46
2020,8,3,Maize,4,Tamil Nadu,178.79,30.6,Medium,1783.63,Monsoon,Low,August,1569.49,214.1400000000001,13.64
2021,3,2,Wheat,8,Madhya Pradesh,80.27,38.76,Medium,2627.64,Summer,Medium,March,2788.06,-160.42000000000007,-5.75
2022,4,2,Wheat,3,Kerala,47.05,31.05,Medium,2933.92,Summer,Medium,April,3275.42,-341.5,-10.43
2023,8,7,Vegetables,2,Karnataka,265.29,22.2,High,2718.35,Monsoon,Medium,August,2543.0,175.3499999999999,6.9
2023,5,6,Pulses,2,Karnataka,67.01,38.32,High,4387.04,Summer,Very_High,May,3454.49,932.5500000000002,27.0
2020,1,7,Vegetables,11,West Bengal,95.77,10.77,Medium,2124.42,Winter,Medium,January,2124.42,0.0,0.0
2021,2,5,Sugarcane,8,Madhya Pradesh,139.99,16.46,Medium,3116.03,Winter,High,February,3287.87,-171.8399999999997,-5.23
